# Title: Template of General Matrix class
# Covariance Matrix (row col value)
0	0	1.000000e+00
0	1	5.444096e-01
0	2	1.542503e-01
0	3	2.167710e-01
0	4	2.549999e-01
0	5	1.898204e-01
0	6	7.106056e-02
0	7	-1.739941e-03
0	8	0.000000e+00
0	9	0.000000e+00
1	0	5.444096e-01
1	1	1.000000e+00
1	2	4.593151e-01
1	3	5.039610e-01
1	4	5.696523e-01
1	5	5.097551e-01
1	6	2.288864e-01
1	7	-4.776300e-02
1	8	0.000000e+00
1	9	0.000000e+00
2	0	1.542503e-01
2	1	4.593151e-01
2	2	1.000000e+00
2	3	7.124986e-01
2	4	6.994504e-01
2	5	6.595732e-01
2	6	3.838821e-01
2	7	2.577760e-02
2	8	0.000000e+00
2	9	0.000000e+00
3	0	2.167710e-01
3	1	5.039610e-01
3	2	7.124986e-01
3	3	1.000000e+00
3	4	7.916867e-01
3	5	7.134722e-01
3	6	3.545102e-01
3	7	-5.384132e-02
3	8	0.000000e+00
3	9	0.000000e+00
4	0	2.549999e-01
4	1	5.696523e-01
4	2	6.994504e-01
4	3	7.916867e-01
4	4	1.000000e+00
4	5	7.729330e-01
4	6	4.492793e-01
4	7	8.912236e-03
4	8	0.000000e+00
4	9	0.000000e+00
5	0	1.898204e-01
5	1	5.097551e-01
5	2	6.595732e-01
5	3	7.134722e-01
5	4	7.729330e-01
5	5	1.000000e+00
5	6	5.988521e-01
5	7	1.652364e-01
5	8	0.000000e+00
5	9	0.000000e+00
6	0	7.106056e-02
6	1	2.288864e-01
6	2	3.838821e-01
6	3	3.545102e-01
6	4	4.492793e-01
6	5	5.988521e-01
6	6	1.000000e+00
6	7	4.865122e-01
6	8	0.000000e+00
6	9	0.000000e+00
7	0	-1.739941e-03
7	1	-4.776300e-02
7	2	2.577760e-02
7	3	-5.384132e-02
7	4	8.912236e-03
7	5	1.652364e-01
7	6	4.865122e-01
7	7	1.000000e+00
7	8	0.000000e+00
7	9	0.000000e+00
8	0	0.000000e+00
8	1	0.000000e+00
8	2	0.000000e+00
8	3	0.000000e+00
8	4	0.000000e+00
8	5	0.000000e+00
8	6	0.000000e+00
8	7	0.000000e+00
8	8	0.000000e+00
8	9	0.000000e+00
9	0	0.000000e+00
9	1	0.000000e+00
9	2	0.000000e+00
9	3	0.000000e+00
9	4	0.000000e+00
9	5	0.000000e+00
9	6	0.000000e+00
9	7	0.000000e+00
9	8	0.000000e+00
9	9	0.000000e+00
