# Title: Template of General Matrix class
# Covariance Matrix (row col value)
0	0	0.000000e+00
0	1	0.000000e+00
0	2	0.000000e+00
0	3	0.000000e+00
0	4	0.000000e+00
0	5	0.000000e+00
0	6	0.000000e+00
1	0	0.000000e+00
1	1	1.000000e+00
1	2	4.291065e-01
1	3	3.025484e-01
1	4	2.272578e-01
1	5	1.736546e-01
1	6	0.000000e+00
2	0	0.000000e+00
2	1	4.291065e-01
2	2	1.000000e+00
2	3	7.258634e-01
2	4	6.351422e-01
2	5	5.121303e-01
2	6	0.000000e+00
3	0	0.000000e+00
3	1	3.025484e-01
3	2	7.258634e-01
3	3	1.000000e+00
3	4	7.383882e-01
3	5	5.753540e-01
3	6	0.000000e+00
4	0	0.000000e+00
4	1	2.272578e-01
4	2	6.351422e-01
4	3	7.383882e-01
4	4	1.000000e+00
4	5	6.828822e-01
4	6	0.000000e+00
5	0	0.000000e+00
5	1	1.736546e-01
5	2	5.121303e-01
5	3	5.753540e-01
5	4	6.828822e-01
5	5	1.000000e+00
5	6	0.000000e+00
6	0	0.000000e+00
6	1	0.000000e+00
6	2	0.000000e+00
6	3	0.000000e+00
6	4	0.000000e+00
6	5	0.000000e+00
6	6	0.000000e+00
