# Title: Template of General Matrix class
# Covariance Matrix (row col value)
0	0	0.000000e+00
0	1	0.000000e+00
0	2	0.000000e+00
0	3	0.000000e+00
0	4	0.000000e+00
0	5	0.000000e+00
0	6	0.000000e+00
0	7	0.000000e+00
1	0	0.000000e+00
1	1	1.000000e+00
1	2	8.633516e-01
1	3	7.199726e-01
1	4	7.224499e-01
1	5	5.565605e-01
1	6	2.533576e-01
1	7	2.252823e-01
2	0	0.000000e+00
2	1	8.633516e-01
2	2	1.000000e+00
2	3	9.482666e-01
2	4	9.011801e-01
2	5	7.122667e-01
2	6	3.418817e-01
2	7	3.522732e-01
3	0	0.000000e+00
3	1	7.199726e-01
3	2	9.482666e-01
3	3	1.000000e+00
3	4	9.436110e-01
3	5	7.545910e-01
3	6	3.817002e-01
3	7	3.968380e-01
4	0	0.000000e+00
4	1	7.224499e-01
4	2	9.011801e-01
4	3	9.436110e-01
4	4	1.000000e+00
4	5	8.883491e-01
4	6	4.616140e-01
4	7	4.399497e-01
5	0	0.000000e+00
5	1	5.565605e-01
5	2	7.122667e-01
5	3	7.545910e-01
5	4	8.883491e-01
5	5	1.000000e+00
5	6	5.309656e-01
5	7	5.181060e-01
6	0	0.000000e+00
6	1	2.533576e-01
6	2	3.418817e-01
6	3	3.817002e-01
6	4	4.616140e-01
6	5	5.309656e-01
6	6	1.000000e+00
6	7	3.464437e-01
7	0	0.000000e+00
7	1	2.252823e-01
7	2	3.522732e-01
7	3	3.968380e-01
7	4	4.399497e-01
7	5	5.181060e-01
7	6	3.464437e-01
7	7	1.000000e+00
