# Title: Template of General Matrix class
# Covariance Matrix (row col value)
0	0	0.000000e+00
0	1	0.000000e+00
0	2	0.000000e+00
0	3	0.000000e+00
0	4	0.000000e+00
0	5	0.000000e+00
0	6	0.000000e+00
0	7	0.000000e+00
0	8	0.000000e+00
0	9	0.000000e+00
0	10	0.000000e+00
1	0	0.000000e+00
1	1	5.641728e-80
1	2	1.202944e-79
1	3	6.418580e-80
1	4	4.605525e-80
1	5	4.003961e-80
1	6	3.159517e-80
1	7	2.108498e-80
1	8	6.503335e-81
1	9	1.763294e-82
1	10	5.772529e-86
2	0	0.000000e+00
2	1	1.202944e-79
2	2	2.974212e-79
2	3	1.750277e-79
2	4	1.323889e-79
2	5	1.205886e-79
2	6	9.300582e-80
2	7	6.019530e-80
2	8	1.785795e-80
2	9	5.485194e-82
2	10	1.838832e-85
3	0	0.000000e+00
3	1	6.418580e-80
3	2	1.750277e-79
3	3	1.164675e-79
3	4	9.336740e-80
3	5	8.865899e-80
3	6	6.762297e-80
3	7	4.298361e-80
3	8	1.257598e-80
3	9	4.161672e-82
3	10	1.437403e-85
4	0	0.000000e+00
4	1	4.605525e-80
4	2	1.323889e-79
4	3	9.336740e-80
4	4	8.186853e-80
4	5	7.919945e-80
4	6	6.026387e-80
4	7	3.815087e-80
4	8	1.090248e-80
4	9	3.622767e-82
4	10	1.190836e-85
5	0	0.000000e+00
5	1	4.003961e-80
5	2	1.205886e-79
5	3	8.865899e-80
5	4	7.919945e-80
5	5	8.081953e-80
5	6	6.120409e-80
5	7	3.872469e-80
5	8	1.087570e-80
5	9	3.828192e-82
5	10	1.247079e-85
6	0	0.000000e+00
6	1	3.159517e-80
6	2	9.300582e-80
6	3	6.762297e-80
6	4	6.026387e-80
6	5	6.120409e-80
6	6	4.754513e-80
6	7	3.025814e-80
6	8	8.829993e-81
6	9	3.098427e-82
6	10	9.976542e-86
7	0	0.000000e+00
7	1	2.108498e-80
7	2	6.019530e-80
7	3	4.298361e-80
7	4	3.815087e-80
7	5	3.872469e-80
7	6	3.025814e-80
7	7	2.042366e-80
7	8	6.218889e-81
7	9	2.137748e-82
7	10	6.455677e-86
8	0	0.000000e+00
8	1	6.503335e-81
8	2	1.785795e-80
8	3	1.257598e-80
8	4	1.090248e-80
8	5	1.087570e-80
8	6	8.829993e-81
8	7	6.218889e-81
8	8	2.395299e-81
8	9	8.252936e-83
8	10	2.737541e-86
9	0	0.000000e+00
9	1	1.763294e-82
9	2	5.485194e-82
9	3	4.161672e-82
9	4	3.622767e-82
9	5	3.828192e-82
9	6	3.098427e-82
9	7	2.137748e-82
9	8	8.252936e-83
9	9	4.564887e-84
9	10	1.243433e-87
10	0	0.000000e+00
10	1	5.772529e-86
10	2	1.838832e-85
10	3	1.437403e-85
10	4	1.190836e-85
10	5	1.247079e-85
10	6	9.976542e-86
10	7	6.455677e-86
10	8	2.737541e-86
10	9	1.243433e-87
10	10	2.774099e-90
